run-pipeline-gpu-mlzrx-1891767276,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-06 01:30:00+00:00,2023-12-20 01:45:00+00:00,1,14 days 00:15:00,5,89.92482892193277,A100,n
run-pipeline-gpu-9lw2b-2644898883,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-06 05:15:00+00:00,2023-12-20 01:45:00+00:00,2,13 days 20:30:00,5,93.07492774436103,A100,n
run-pipeline-gpu-pf4z8-1364262505,task,PROJECT_17,ns-16904374776309414,TEAM_3,2023-12-06 08:15:00+00:00,2023-12-08 12:30:00+00:00,1,2 days 04:15:00,4,77.11714019138749,A30,y
run-pipeline-gpu-h9lqb-2829638815,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 01:30:00+00:00,2023-12-13 07:30:00+00:00,1,6 days 06:00:00,4,68.71199133333319,A100,y
run-pipeline-gpu-cnb6t-2239293692,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 06:30:00+00:00,2023-12-11 04:45:00+00:00,2,3 days 22:15:00,3,53.20018567639252,A30,y
run-pipeline-gpu-p4f6v-1116444571,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 06:45:00+00:00,2023-12-12 06:00:00+00:00,2,4 days 23:15:00,3,58.69450398322847,A30,y
run-pipeline-gpu-mdx4s-1168587679,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-07 23:30:00+00:00,2023-12-12 23:45:00+00:00,2,5 days 00:15:00,5,93.27593119,A30,n
run-pipeline-gpu-tnpvx-3557156973,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-08 11:45:00+00:00,2023-12-14 13:45:00+00:00,1,6 days 02:00:00,4,64.50380188356185,A30,y
run-pipeline-gpu-jlbhf-3234668083,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-09 00:15:00+00:00,2023-12-11 00:00:00+00:00,1,1 days 23:45:00,2,34.36503141361258,A30,n
run-pipeline-gpu-g55qp-3899501611,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-10 23:30:00+00:00,2023-12-12 23:45:00+00:00,1,2 days 00:15:00,3,44.34300207253887,A100,y
run-pipeline-gpu-q6k47-2102910114,task,PROJECT_13,ns-16904409679649498,,2023-12-11 04:30:00+00:00,2023-12-15 22:30:00+00:00,1,4 days 18:00:00,5,80.08150241228078,A100,n
run-pipeline-gpu-fc5k7-3174162485,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-11 08:00:00+00:00,2023-12-12 04:00:00+00:00,1,0 days 20:00:00,4,76.95327875000002,A100,y
run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-11 23:00:00+00:00,2024-01-18 00:45:00+00:00,4,37 days 01:45:00,5,92.26178699072794,A100,n
run-pipeline-gpu-x5md5-3046812994,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 04:30:00+00:00,2023-12-12 23:30:00+00:00,2,0 days 19:00:00,1,0,A30,y
run-pipeline-gpu-cpkc7-2132720507,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-12 23:45:00+00:00,2023-12-22 05:15:00+00:00,4,9 days 05:30:00,4,60.74764085778792,A30,n
run-pipeline-gpu-xxrgv-1564867432,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-14 08:15:00+00:00,2023-12-19 23:45:00+00:00,1,5 days 15:30:00,4,75.72098819188186,A100,y
run-pipeline-gpu-7lclx-2142901245,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-15 10:15:00+00:00,2023-12-15 22:00:00+00:00,1,0 days 11:45:00,4,73.88930851063826,A100,n
run-pipeline-gpu-xzlvm-3417980908,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-15 22:00:00+00:00,2023-12-16 15:30:00+00:00,1,0 days 17:30:00,3,48.72064857142858,A100,y
run-pipeline-gpu-mrx4s-1484515517,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-15 22:30:00+00:00,2023-12-18 15:45:00+00:00,1,2 days 17:15:00,4,67.90341685823753,A100,n
run-pipeline-gpu-bkjkr-183184999,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-15 23:00:00+00:00,2023-12-16 11:30:00+00:00,1,0 days 12:30:00,4,71.91870000000002,A100,y
run-pipeline-gpu-9cb4p-1757353259,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-16 07:45:00+00:00,2023-12-16 19:15:00+00:00,1,0 days 11:30:00,4,67.12875869565218,A100,n
run-pipeline-gpu-nvg7l-1828564311,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-16 07:45:00+00:00,2023-12-17 00:15:00+00:00,1,0 days 16:30:00,4,69.72858484848483,A100,n
run-pipeline-gpu-7bm6z-4041400377,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-16 15:30:00+00:00,2023-12-17 03:00:00+00:00,1,0 days 11:30:00,2,30.481667391304352,A100,y
run-pipeline-gpu-4fw4s-176198363,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-16 15:30:00+00:00,2023-12-17 14:00:00+00:00,1,0 days 22:30:00,2,35.20086444444445,A100,n
run-pipeline-gpu-k279x-435367196,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-16 15:30:00+00:00,2023-12-17 02:30:00+00:00,1,0 days 11:00:00,4,70.93055227272733,A100,y
run-pipeline-gpu-9c4zx-2993344091,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-12-17 03:15:00+00:00,2024-01-15 05:15:00+00:00,4,29 days 02:00:00,5,83.06908979,A100,y
run-pipeline-gpu-h87tp-2292586306,task,PROJECT_4,ns-16904413105821052,TEAM_4,2023-12-17 14:15:00+00:00,2023-12-17 14:30:00+00:00,1,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-5jjpb-2382441466,task,PROJECT_4,ns-16904413105821052,TEAM_4,2023-12-17 14:15:00+00:00,2023-12-17 14:30:00+00:00,1,0 days 00:15:00,1,0,A30,y
run-pipeline-gpu-g4qgc-2834592541,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 04:45:00+00:00,2023-12-19 13:00:00+00:00,1,1 days 08:15:00,3,52.34075348837209,A100,n
run-pipeline-gpu-nkzkv-3657696935,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 05:15:00+00:00,2023-12-18 16:45:00+00:00,1,0 days 11:30:00,1,14.438710869565224,A100,y
run-pipeline-gpu-hncvb-2387745484,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 06:00:00+00:00,2023-12-27 05:15:00+00:00,4,8 days 23:15:00,5,96.20691242740992,A100,n
run-pipeline-gpu-826hk-1474967838,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 06:15:00+00:00,2023-12-19 07:30:00+00:00,2,1 days 01:15:00,1,2.91099802,A30,y
run-pipeline-gpu-w5kwp-2895921023,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 23:45:00+00:00,2023-12-19 11:00:00+00:00,1,0 days 11:15:00,4,70.45114222,A100,n
run-pipeline-gpu-4jx78-2326148594,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-18 23:45:00+00:00,2023-12-20 01:15:00+00:00,1,1 days 01:30:00,4,63.56810882352944,A100,y
run-pipeline-gpu-2vk82-2772670268,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-19 00:00:00+00:00,2023-12-20 01:15:00+00:00,1,1 days 01:15:00,1,4.478121782,A100,n
run-pipeline-gpu-vh48v-4161684797,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-19 00:00:00+00:00,2023-12-20 01:15:00+00:00,1,1 days 01:15:00,4,72.0812396,A100,y
run-pipeline-gpu-vdvrm-1573875290,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-19 13:00:00+00:00,2023-12-21 01:15:00+00:00,1,1 days 12:15:00,2,24.68350896551725,A100,n
run-pipeline-gpu-ndmtp-2220204154,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-20 00:30:00+00:00,2023-12-22 00:00:00+00:00,1,1 days 23:30:00,2,34.45397736842104,A30,y
run-pipeline-gpu-8fz2m-3120019794,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-20 06:00:00+00:00,2023-12-20 07:30:00+00:00,2,0 days 01:30:00,1,0,A100,n
run-pipeline-gpu-4vk2f-731439944,task,PROJECT_1,ns-16904458533318198,,2023-12-20 07:30:00+00:00,2023-12-21 02:00:00+00:00,1,0 days 18:30:00,1,0,A100,y
run-pipeline-gpu-clhnk-1829672999,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-20 11:45:00+00:00,2023-12-21 00:30:00+00:00,1,0 days 12:45:00,4,64.13745490196074,A100,n
run-pipeline-gpu-p7f7j-351015129,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-21 01:45:00+00:00,2023-12-22 05:00:00+00:00,1,1 days 03:15:00,2,30.429464220183476,A100,y
run-pipeline-gpu-zhd7x-482888682,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-21 02:15:00+00:00,2023-12-23 02:15:00+00:00,1,2 days 00:00:00,2,35.21924166666668,A100,n
run-pipeline-gpu-9hfv4-2070089656,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-21 06:00:00+00:00,2023-12-21 06:30:00+00:00,2,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-5nwn5-2647425578,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-21 06:30:00+00:00,2023-12-21 07:00:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-pmjr7-3912179269,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-21 07:00:00+00:00,2023-12-21 07:45:00+00:00,1,0 days 00:45:00,1,0,A100,n
run-pipeline-gpu-9mw92-3717946137,task,PROJECT_1,ns-16904458533318198,,2023-12-21 07:30:00+00:00,2023-12-21 08:00:00+00:00,1,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-qbd6p-1169999936,task,PROJECT_1,ns-16904458533318198,TEAM_2,2023-12-21 07:45:00+00:00,2023-12-21 08:00:00+00:00,1,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-qzc8m-3277043400,task,PROJECT_1,ns-16904458533318198,,2023-12-21 08:00:00+00:00,2023-12-21 08:30:00+00:00,2,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-wvzm6-3847656535,task,PROJECT_1,ns-16904458533318198,,2023-12-21 08:30:00+00:00,2023-12-22 00:00:00+00:00,2,0 days 15:30:00,1,0,A100,y
run-pipeline-gpu-fftp4-1617571953,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-22 05:00:00+00:00,2023-12-27 05:15:00+00:00,4,5 days 00:15:00,5,92.79521081,A100,n
run-pipeline-gpu-8f9bl-2129316468,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-22 05:00:00+00:00,2023-12-23 01:30:00+00:00,1,0 days 20:30:00,4,75.83308902439025,A100,y
run-pipeline-gpu-sqx2x-925940323,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 03:00:00+00:00,2023-12-23 07:00:00+00:00,1,0 days 04:00:00,1,0,A100,n
run-pipeline-gpu-cmfk4-4275231030,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 03:00:00+00:00,2023-12-23 03:30:00+00:00,1,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-9qshj-2061954654,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 06:15:00+00:00,2023-12-23 06:45:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-4lwsv-1962454033,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 06:45:00+00:00,2023-12-24 08:00:00+00:00,2,1 days 01:15:00,1,0.4472594059405939,A30,n
run-pipeline-gpu-82f9j-1448121028,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-23 15:00:00+00:00,2024-01-08 08:30:00+00:00,4,15 days 17:30:00,4,65.85978251655642,A100,y
run-pipeline-gpu-gnd5n-1710628013,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-24 07:45:00+00:00,2023-12-30 04:00:00+00:00,2,5 days 20:15:00,5,94.9981467,A100,y
run-pipeline-gpu-5zvpv-747118082,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-26 01:45:00+00:00,2023-12-26 06:45:00+00:00,4,0 days 05:00:00,2,35.35099999999999,A30,y
run-pipeline-gpu-cbzwk-2070977808,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-26 07:00:00+00:00,2023-12-27 02:30:00+00:00,4,0 days 19:30:00,1,7.612538461538459,A30,y
run-pipeline-gpu-jms8w-3551857596,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 03:00:00+00:00,2023-12-27 07:00:00+00:00,4,0 days 04:00:00,2,21.0602125,A30,n
run-pipeline-gpu-9tnd8-1865815998,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 05:30:00+00:00,2024-01-11 21:45:00+00:00,4,15 days 16:15:00,4,69.29213541528249,A100,y
run-pipeline-gpu-qrstf-3318118143,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 05:30:00+00:00,2024-01-03 04:00:00+00:00,4,6 days 22:30:00,5,89.90502582582586,A100,n
run-pipeline-gpu-99hp9-2279907390,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-27 07:45:00+00:00,2023-12-31 06:45:00+00:00,4,3 days 23:00:00,2,22.43569578947365,A30,y
run-pipeline-gpu-xcwhc-3168286880,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-29 06:30:00+00:00,2023-12-31 05:30:00+00:00,1,1 days 23:00:00,4,78.73409042553199,A100,n
run-pipeline-gpu-lpcvm-2207421033,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-29 06:30:00+00:00,2023-12-29 21:30:00+00:00,1,0 days 15:00:00,4,73.26410666666665,A100,y
run-pipeline-gpu-6ddq9-1404546105,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-29 19:00:00+00:00,2023-12-30 16:15:00+00:00,4,0 days 21:15:00,3,53.68134235294118,A30,n
run-pipeline-gpu-6xntx-216862477,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-30 06:15:00+00:00,2024-01-03 04:00:00+00:00,1,3 days 21:45:00,4,75.13289306666664,A100,y
run-pipeline-gpu-qqw99-3610954670,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-30 16:45:00+00:00,2023-12-31 17:30:00+00:00,4,1 days 00:45:00,3,58.80216666666667,A30,n
run-pipeline-gpu-pxsr4-1340460384,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-12-31 17:30:00+00:00,2024-01-01 01:00:00+00:00,4,0 days 07:30:00,1,17.05772666666666,A30,y
run-pipeline-gpu-btkf5-859327339,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-01 01:00:00+00:00,2024-01-01 01:45:00+00:00,1,0 days 00:45:00,1,7.3287666666666675,A100,n
run-pipeline-gpu-pwjj4-1201686976,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-01 01:45:00+00:00,2024-01-02 05:15:00+00:00,1,1 days 03:30:00,3,42.98918090909093,A30,y
run-pipeline-gpu-cwjxt-3082327593,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-01 05:30:00+00:00,2024-01-03 23:45:00+00:00,4,2 days 18:15:00,3,53.92583472,A30,n
run-pipeline-gpu-hbbgm-1746798765,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-01 15:45:00+00:00,2024-01-01 23:15:00+00:00,3,0 days 07:30:00,1,0,A100,y
run-pipeline-gpu-h7wbt-279665657,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-01 23:15:00+00:00,2024-01-24 01:30:00+00:00,2,22 days 02:15:00,2,25.376511126826912,A100,n
run-pipeline-gpu-hxbvr-1622881279,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-01 23:30:00+00:00,2024-01-30 08:00:00+00:00,1,28 days 08:30:00,3,55.90969941219681,A100,n
run-pipeline-gpu-4gtq4-2472434307,task,PROJECT_1,ns-16904458533318198,,2024-01-02 05:30:00+00:00,2024-01-04 02:15:00+00:00,1,1 days 20:45:00,2,32.71508938547489,A30,y
run-pipeline-gpu-vzp6m-2425280966,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-02 09:30:00+00:00,2024-01-08 08:30:00+00:00,2,5 days 23:00:00,1,13.31779248,A30,n
run-pipeline-gpu-n74hr-826594044,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-02 09:30:00+00:00,2024-01-07 23:15:00+00:00,2,5 days 13:45:00,4,74.68127607476642,A30,y
run-pipeline-gpu-qlz75-3115213630,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-03 18:45:00+00:00,2024-01-17 22:15:00+00:00,2,14 days 03:30:00,5,95.81420206185562,A100,y
run-pipeline-gpu-l7w9q-2083896429,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-04 00:00:00+00:00,2024-01-04 04:00:00+00:00,4,0 days 04:00:00,3,52.8696625,A30,y
run-pipeline-gpu-jrsp9-3759191875,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 00:15:00+00:00,2024-01-16 01:45:00+00:00,4,12 days 01:30:00,1,15.512591882556116,A100,y
run-pipeline-gpu-9d9xs-3001633694,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-04 00:30:00+00:00,2024-01-04 01:15:00+00:00,8,0 days 00:45:00,1,0,A100,n
run-pipeline-gpu-qdm94-2147748742,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-04 04:00:00+00:00,2024-01-06 15:30:00+00:00,4,2 days 11:30:00,3,45.55126722689077,A100,n
run-pipeline-gpu-nhq7k-719672536,task,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-04 06:45:00+00:00,2024-01-04 07:15:00+00:00,1,0 days 00:30:00,1,0,A100,n
run-pipeline-gpu-p9zqk-3668461244,task,PROJECT_4,ns-16904413105821052,,2024-01-04 07:30:00+00:00,2024-01-16 01:45:00+00:00,2,11 days 18:15:00,2,27.24974605845885,A100,n
run-pipeline-gpu-4vwkb-332303483,task,PROJECT_4,ns-16904413105821052,,2024-01-04 08:00:00+00:00,2024-01-04 08:45:00+00:00,1,0 days 00:45:00,1,0,A100,y
run-pipeline-gpu-g5bc6-3346494428,task,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-04 08:15:00+00:00,2024-01-16 01:45:00+00:00,1,11 days 17:30:00,1,11.34933978685614,A100,y
run-pipeline-gpu-lwbp2-1534120356,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 08:45:00+00:00,2024-01-04 10:30:00+00:00,2,0 days 01:45:00,1,0,A100,y
run-pipeline-gpu-swq2n-3049610790,task,PROJECT_4,ns-16904413105821052,,2024-01-05 01:00:00+00:00,2024-01-06 01:15:00+00:00,1,1 days 00:15:00,1,0,A100,y
run-pipeline-gpu-x9tfn-248304882,task,PROJECT_12,ns-16904406391779833,TEAM_12,2024-01-05 07:45:00+00:00,2024-01-11 18:00:00+00:00,4,6 days 10:15:00,3,58.46338930307941,A30,n
run-pipeline-gpu-h6fqd-840725110,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-05 08:15:00+00:00,2024-01-13 07:15:00+00:00,4,7 days 23:00:00,5,97.33877565445027,A100,y
run-pipeline-gpu-5zs6m-2706812674,task,PROJECT_4,ns-16904413105821052,,2024-01-05 08:15:00+00:00,2024-01-06 08:45:00+00:00,2,1 days 00:30:00,1,1.7026846938775508,A100,n
run-pipeline-gpu-rnqjn-4238665228,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-06 15:30:00+00:00,2024-01-08 05:30:00+00:00,4,1 days 14:00:00,3,46.574030263157866,A100,y
run-pipeline-gpu-tspdw-3706195323,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 00:00:00+00:00,2024-01-08 00:45:00+00:00,2,0 days 00:45:00,5,96.9146,A30,n
run-pipeline-gpu-lhkgw-780639444,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 00:00:00+00:00,2024-01-08 01:00:00+00:00,2,0 days 01:00:00,4,64.973975,A30,n
run-pipeline-gpu-5xgrz-3147514755,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 00:15:00+00:00,2024-01-08 01:00:00+00:00,2,0 days 00:45:00,3,59.1145,A30,n
run-pipeline-gpu-4bqsz-2455458349,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 00:45:00+00:00,2024-01-16 06:30:00+00:00,2,8 days 05:45:00,4,75.45750353982301,A30,n
run-pipeline-gpu-c8p5c-4061668670,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 01:00:00+00:00,2024-01-16 22:45:00+00:00,2,8 days 21:45:00,5,85.27612573099402,A30,n
run-pipeline-gpu-jgdnh-544506832,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 01:00:00+00:00,2024-01-16 06:45:00+00:00,2,8 days 05:45:00,4,74.41377863,A30,y
run-pipeline-gpu-7b2lh-267076134,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 07:15:00+00:00,2024-01-11 21:45:00+00:00,2,3 days 14:30:00,4,75.16759537572254,A100,y
run-pipeline-gpu-s45qr-2725211470,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 07:15:00+00:00,2024-01-11 21:45:00+00:00,2,3 days 14:30:00,4,73.84327427745667,A100,y
run-pipeline-gpu-8j5wp-4271974259,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 07:15:00+00:00,2024-01-29 02:00:00+00:00,1,20 days 18:45:00,2,26.661473032581306,A100,y
run-pipeline-gpu-h9k9h-1096992746,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-08 07:15:00+00:00,2024-01-10 20:30:00+00:00,2,2 days 13:15:00,4,74.39723755102047,A100,n
run-pipeline-gpu-fds9m-4227584090,task,PROJECT_13,ns-16904409679649498,,2024-01-08 07:30:00+00:00,2024-01-08 23:15:00+00:00,4,0 days 15:45:00,1,17.980161904761896,A100,y
run-pipeline-gpu-9nt5j-62595835,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-09 01:45:00+00:00,2024-01-09 10:00:00+00:00,4,0 days 08:15:00,2,32.66875454545455,A100,n
run-pipeline-gpu-w8jb5-714416263,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 00:45:00+00:00,2024-01-19 07:15:00+00:00,2,9 days 06:30:00,4,78.25725449438197,A30,y
run-pipeline-gpu-fq245-314349883,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 01:15:00+00:00,2024-01-10 04:15:00+00:00,4,0 days 03:00:00,2,25.87208333333333,A100,n
run-pipeline-gpu-cgbdn-2299830279,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 04:15:00+00:00,2024-01-10 23:15:00+00:00,4,0 days 19:00:00,2,26.32942105263158,A100,y
run-pipeline-gpu-pqdqj-1187381983,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-10 23:30:00+00:00,2024-01-11 00:15:00+00:00,4,0 days 00:45:00,2,35.355133333333335,A100,n
run-pipeline-gpu-s6hwn-3819247695,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 00:15:00+00:00,2024-01-11 12:15:00+00:00,4,0 days 12:00:00,2,29.12536874999999,A100,y
run-pipeline-gpu-59trs-1791732950,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 05:00:00+00:00,2024-01-11 09:45:00+00:00,2,0 days 04:45:00,4,72.61557894736842,A100,n
run-pipeline-gpu-jhwg5-3735731488,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 10:15:00+00:00,2024-01-12 01:45:00+00:00,2,0 days 15:30:00,4,73.46533870967738,A100,y
run-pipeline-gpu-5mgsw-1892653154,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-11 14:30:00+00:00,2024-01-12 06:30:00+00:00,4,0 days 16:00:00,3,43.92167812499999,A100,n
run-pipeline-gpu-f7x7d-4036679523,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 15:30:00+00:00,2024-01-11 23:00:00+00:00,2,0 days 07:30:00,2,31.12877,A100,y
run-pipeline-gpu-n9rg4-229354915,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 23:00:00+00:00,2024-01-12 09:30:00+00:00,4,0 days 10:30:00,2,28.231645238095247,A100,n
run-pipeline-gpu-82jbf-1091556461,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-12 01:45:00+00:00,2024-01-16 10:15:00+00:00,2,4 days 08:30:00,5,87.76464234449757,A100,y
run-pipeline-gpu-7fmc4-1026476480,task,PROJECT_12,ns-16904406391779833,TEAM_12,2024-01-12 05:45:00+00:00,2024-01-13 23:45:00+00:00,4,1 days 18:00:00,1,0,A30,n
run-pipeline-gpu-24kd7-1782892583,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-12 07:15:00+00:00,2024-02-07 15:00:00+00:00,2,26 days 07:45:00,5,84.46694736842095,A100,n
run-pipeline-gpu-l9s84-913604121,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-12 14:45:00+00:00,2024-01-12 17:30:00+00:00,4,0 days 02:45:00,3,54.330018181818176,A100,y
run-pipeline-gpu-xxzhb-877654433,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-12 17:45:00+00:00,2024-01-16 08:45:00+00:00,4,3 days 15:00:00,3,48.65993649425284,A100,n
run-pipeline-gpu-txcqs-569817102,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-13 07:15:00+00:00,2024-01-22 01:00:00+00:00,2,8 days 17:45:00,5,81.80578057210965,A100,y
run-pipeline-gpu-c5d2p-145999275,task,PROJECT_1,ns-16904458533318198,,2024-01-15 02:00:00+00:00,2024-01-15 04:30:00+00:00,2,0 days 02:30:00,1,0,A100,y
run-pipeline-gpu-8z68d-964333601,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-15 04:45:00+00:00,2024-01-15 05:15:00+00:00,1,0 days 00:30:00,1,0,A100,y
run-pipeline-gpu-lss2v-3216184079,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-15 05:30:00+00:00,2024-01-15 05:45:00+00:00,1,0 days 00:15:00,1,0,A100,y
run-pipeline-gpu-2xsks-1267550502,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-15 05:45:00+00:00,2024-01-15 06:00:00+00:00,1,0 days 00:15:00,1,0,A100,n
run-pipeline-gpu-ddpm9-2307128927,task,PROJECT_12,ns-16904406391779833,TEAM_12,2024-01-15 08:00:00+00:00,2024-01-23 02:30:00+00:00,4,7 days 18:30:00,3,49.01231716,A30,n
run-pipeline-gpu-4vppl-989390375,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-16 01:30:00+00:00,2024-01-16 02:15:00+00:00,4,0 days 00:45:00,2,32.8864,A100,n
run-pipeline-gpu-m685r-957622763,task,PROJECT_17,ns-16904374776309414,,2024-01-16 02:00:00+00:00,2024-01-16 04:15:00+00:00,1,0 days 02:15:00,1,0,A100,n
run-pipeline-gpu-5bpbm-3559724633,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-16 06:30:00+00:00,2024-01-19 01:30:00+00:00,4,2 days 19:00:00,5,98.23950335820906,A100,y
